Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,normalized_speed,Beautiful,Boring,Depressing,Lively,Safety,Wealthy,Combined_Score1
2019-12-29 13:52:22:528,gps,30.51903609,114.3982819,21.38995361,3.16805649,8.36999989,0.25455844,9.9350462,90.80000305,1.40520477,16.388039,48.506054,51.285706,36.416843,34.47236,39.329144,120,34.76,58.72,54.14,30.1,39.78,30.92,38
2019-12-29 13:52:23:525,gps,30.51904622,114.3983764,21.57684326,2.92747331,8.25,0.26172504,9.9350462,88.80000305,1.52426481,22.3956,45.559727,55.939053,37.583424,35.30005,34.969193,119,41.52,55.66,51.38,32.68,41.56,30.86,38
2019-12-29 13:52:24:530,gps,30.5190477,114.3984645,21.14074707,2.5,8.36999989,0.28319603,9.9350462,90.09999847,1.64477706,25.663721,56.553417,51.095097,36.632298,30.927303,36.43245,120,32.48,51.1,60.36,55.9,51.16,50.8,37
2019-12-29 13:52:25:524,gps,30.51903919,114.3985547,21.53210449,2.62617111,8.14999962,1.55425227,9.9350462,94.90000153,7.13542795,32.516663,55.908802,51.842834,40.376778,38.634052,42.265026,117,37.94,55.38,60.66,53.22,49,52.46,41
2019-12-29 13:52:26:523,gps,30.5190421,114.3986369,21.43841553,2.64180279,7.57999992,1.73311853,9.9350462,92.59999847,8.04478931,34.124878,55.55309,57.909595,23.028358,36.723988,42.683567,109,33.54,51.26,69.08,51.06,51.94,54.66,37
2019-12-29 13:52:27:527,gps,30.51904255,114.39871,20.14044189,2.76476073,7.05999994,1.7262677,9.9350462,87.40000153,7.59831572,23.975702,62.11832,63.086975,36.785545,30.787006,39.816372,102,38.34,54.14,62.4,48.3,49.72,48.68,34
2019-12-29 13:52:28:523,gps,30.51903705,114.3987661,19.23138428,3.02177715,5.26999998,2.35747743,10.02075481,90.30000305,23.62433434,28.325567,62.037617,53.6827,34.180206,40.407604,29.9438,76,33.2,57.7,55.22,48.06,39.06,47.82,36
2019-12-29 13:52:29:520,gps,30.51906085,114.3988036,18.29656982,3.09789538,4.32999992,1.11395693,9.9350462,51.09999847,10.79820251,31.906153,50.29562,52.544697,42.49448,46.419697,35.953995,62,28.54,63.24,59.8,47.5,35.62,43.12,42
2019-12-29 13:52:30:526,gps,30.51908216,114.3988539,19.01123047,3.23500347,4.11000013,1.35247922,9.9350462,52.29999924,13.21918774,24.459753,60.332264,65.26049,25.609854,31.635508,38.415688,59,33.35,51.96,57.36,50.86,50.2,48.68,32
2019-12-29 13:52:31:522,gps,30.51911992,114.3988853,18.96105957,3.25848246,4.42000008,1.53525245,9.9350462,23.20000076,14.20786476,33.075394,55.889095,62.694416,35.300816,24.353352,40.48615,64,34.69,49.94,64.88,50.84,52.4,51,36
2019-12-29 13:52:32:522,gps,30.51915574,114.3989171,19.38232422,3.37849426,5.13000011,2.00661397,9.95706081,28.39999962,19.06342506,30.810026,72.5691,55.88777,31.263948,40.41858,38.4754,74,32.46,53.68,61.78,47.46,36.74,50.22,35
2019-12-29 13:52:33:521,gps,30.51919852,114.3989207,19.20172119,3.52201509,4.53000021,2.27607107,10.07693768,7.30000019,25.26113319,27.152142,58.94962,59.838844,20.64025,29.606,33.12631,65,35.7,49.46,59.94,32.5,38.04,47.84,32
2019-12-29 13:52:34:518,gps,30.51925089,114.3989248,18.18078613,3.38662529,5.25,1.59790492,9.9350462,358,12.56769753,38.159027,59.453163,54.647835,34.579624,36.32499,40.32436,76,40.54,55.86,58,54.16,39.88,55.76,39
2019-12-29 13:52:35:520,gps,30.51931467,114.3989175,19.99523926,2.5,6.80999994,1.37379038,9.9350462,355.7999878,6.86697388,28.139072,62.589977,65.89262,35.71989,38.233353,46.969105,98,37.3,51.48,61.6,49.3,49.92,52.08,37
2019-12-29 13:52:36:526,gps,30.51936754,114.3989182,20.30871582,2.91852736,5.55999994,2.37966394,10.16629982,1.5,22.67518234,23.889437,56.576977,60.084293,36.362644,36.991604,46.734142,80,37.37,51.66,60.56,34.56,48.84,45.56,38
2019-12-29 13:52:37:521,gps,30.51943656,114.3989063,19.69256592,3.16698122,7.19999981,2.16640258,10.07879448,354.7000122,14.97663593,23.414263,56.431355,57.522545,36.229805,40.71742,42.724922,104,38.65,52.2,57.82,50,48.1,50.66,38
2019-12-29 13:52:38:517,gps,30.51951332,114.3989306,19.67645264,3.13417983,8.40999985,1.64784706,9.9350462,1,7.32820463,25.189196,55.784058,54.924294,42.02969,37.95481,55.03583,121,41.88,57.92,52.23,51.1,39.86,53.16,42
2019-12-29 13:52:39:525,gps,30.51958852,114.3989427,19.3425293,3.21481752,7.57000017,0.88684833,9.9350462,0.69999999,3.76452374,23.155548,57.043488,57.844807,38.96816,46.052284,42.498547,109,40.4,53.14,55.16,53.84,47.2,50.1,39
2019-12-29 13:52:40:521,gps,30.51965339,114.3989401,19.03826904,3.25518441,7.01000023,1.63131845,9.9350462,3.0999999,11.51027012,20.313612,62.256275,59.59785,45.141544,44.380604,46.920506,101,38.42,53.62,55.3,51.36,39.78,48.16,39
2019-12-29 13:52:41:526,gps,30.51971352,114.3989278,20.11590576,3.34383178,6.86999989,1.47248089,9.9350462,359.3999939,7.91063213,15.997811,56.835476,61.11767,38.97383,43.47413,48.840405,99,43.08,54.68,57.32,55.4,41.72,52.22,38
2019-12-29 13:52:42:524,gps,30.51978509,114.3989423,19.93634033,3.26976848,7.84000015,1.04019225,9.9350462,8.39999962,5.30496216,17.960058,56.407238,56.327564,38.544888,32.61857,43.601116,113,41.5,52.08,60.98,58.14,53.02,52.9,37
2019-12-29 13:52:43:526,gps,30.51985046,114.3989407,21.66278076,3.23191166,6.44999981,0.61911225,9.9350462,355.7000122,3.28573585,21.967876,63.555332,55.53669,46.206657,36.59216,45.4296,93,42.68,58.68,49.7,36.32,43.94,40.2,39
2019-12-29 13:52:44:518,gps,30.51990457,114.3989191,23.04229736,3.32796693,6.63000011,1.04292858,9.9350462,355.1000061,5.8312645,28.098532,52.897785,55.549442,28.375547,38.154434,45.22625,95,47.26,60.64,52.46,37.16,46.78,37.6,39
2019-12-29 13:52:45:529,gps,30.51996718,114.398922,23.70605469,3.36569643,6.5999999,1.59113169,9.9350462,355.7000122,11.2467289,31.993252,56.542015,48.887615,34.127937,40.2038,43.95464,95,41.98,60.16,52.02,34.94,38.9,44.9,41
2019-12-29 13:52:46:523,gps,30.52003671,114.3989165,24.51037598,3.48178887,7.11000013,1.37306225,9.9350462,358.3999939,7.19181681,32.969982,55.26399,59.52807,37.77256,36.450817,41.36994,102,40.5,53.86,54.48,46.78,47.08,49.28,39
2019-12-29 13:52:47:523,gps,30.52009713,114.3989036,23.89605713,3.45246673,5.96000004,1.00895989,9.9350462,346.8999939,7.04152012,32.269478,55.124184,55.840256,41.227062,37.060925,43.011635,86,42.42,54.42,53.26,36.32,38.88,52.56,40
2019-12-29 13:52:48:521,gps,30.52013685,114.3989153,20.97930908,3.56321192,4.84000015,0.81565922,9.9350462,356.3999939,7.12140322,34.205814,51.801697,55.366978,37.53319,37.96428,42.972157,70,36.14,52.7,54.82,45.28,39.5,48.46,41
2019-12-29 13:52:49:527,gps,30.52019248,114.3989195,21.10333252,3.80755472,5.82999992,1.68884575,9.95084763,0.40000001,14.30830765,27.562136,63.02665,63.933537,41.26073,27.570875,46.392124,84,38,52.54,59.36,45.12,40.86,46.74,36
2019-12-29 13:52:50:523,gps,30.52024551,114.3989335,21.53149414,3.9066174,5.48999977,2.17248702,10.17207718,7,19.9372139,16.025927,62.72285,58.103184,48.337223,38.817993,38.544598,79,38.82,52.7,53.8,34.16,51.28,45.12,37
2019-12-29 13:52:51:525,gps,30.52028235,114.3989318,19.70855713,4.07432985,4,2.55477977,10.25690842,354.6000061,32.96628189,24.447756,54.86668,64.50134,37.712734,33.643017,45.588257,58,37.1,57.2,59.66,33.8,46.02,47.02,37
2019-12-29 13:52:52:517,gps,30.52031431,114.3989444,20.859375,3.93509173,2.71000004,1.5928905,10.0559206,6.5999999,22.92803574,18.241734,58.49541,59.948124,50.133755,46.387257,43.98562,39,34.54,55.22,63.82,34.26,44.32,47.36,40
2019-12-29 13:52:53:527,gps,30.5203384,114.3989425,21.02441406,3.86513758,1.71000004,1.24843907,10.01143169,6.19999981,28.70756531,18.973604,68.85317,58.094196,34.617245,42.972145,44.87955,25,43.96,51.8,65.5,38.52,48.94,46.46,36
2019-12-29 13:52:54:528,gps,30.52036375,114.3989447,20.49829102,3.77271914,1.54999995,1.09224534,9.96469975,2.79999995,28.59503365,29.777653,52.126263,57.701298,44.411915,38.13688,44.680965,22,33.6,59,61.86,49.66,44.4,50.64,41
2019-12-29 13:52:55:518,gps,30.52038357,114.3989454,20.72741699,3.64250588,1.50999999,1.49241412,9.9350462,6.0999999,39.9798317,21.548239,53.346386,53.655064,42.593014,41.30661,47.89939,22,36.91,53.88,60.72,48.18,50.1,49.74,41
2019-12-29 13:52:56:519,gps,30.52039535,114.3989425,21.87249756,3.50543594,1.10000002,0.85796273,9.9350462,351.7000122,9.74488354,30.16522,56.668995,53.77857,30.660252,33.932743,45.932957,16,42.32,52.16,58.9,57.64,43,52.46,38
2019-12-29 13:52:57:520,gps,30.520413,114.3989427,21.44335938,3.55364704,1.99000001,1.10308659,9.9350462,356.8999939,24.91792488,20.830141,53.099316,58.281197,37.522404,40.072445,42.090412,29,39.04,50.02,59.14,53.44,50.26,51.04,38
2019-12-29 13:52:58:519,gps,30.52043788,114.3989442,21.59906006,3.60036802,3.00999999,1.47922277,9.9350462,0.60000002,23.12423134,36.07619,58.196243,58.6662,22.960926,51.6895,40.580185,43,39.28,52.8,63.74,49.66,45.92,43.26,39
2019-12-29 13:52:59:517,gps,30.52046568,114.3989481,20.82580566,3.53805637,3.01999998,1.26063478,9.9350462,8.19999981,17.86587524,27.031153,62.208675,59.953915,26.336523,42.833946,41.556885,43,31.88,63.98,65.56,46.62,45.52,41.86,36
2019-12-29 13:53:00:520,gps,30.52048835,114.3989551,21.02539062,3.63918161,2.25,1.27094448,9.9350462,14.19999981,17.24264336,25.723164,52.10343,62.083202,27.445478,41.62227,47.29419,32,43.92,53.66,56.68,55.4,42.36,57.64,38
2019-12-29 13:53:01:521,gps,30.52050858,114.39896,20.47821045,3.87800097,1.88999999,1.88830614,9.9489336,14.30000019,36.38196945,16.002666,49.621693,55.869152,50.96531,38.04012,37.509514,27,42.48,51.08,56.58,57.84,48.2,54.94,40
2019-12-29 13:53:02:526,gps,30.52052407,114.3989573,20.8069458,3.93740535,1.73000002,2.2410934,10.09362793,14.10000038,45.80215454,21.580046,55.56959,63.18403,47.864296,38.3318,32.965836,25,47.58,54.72,50.16,34.86,42.74,36.92,37
2019-12-29 13:53:03:520,gps,30.5205455,114.3989576,19.57995605,3.65414476,2.70000005,0.9060905,9.9350462,6.5,12.81604385,21.943447,48.445686,60.02687,38.73596,37.55907,35.895725,39,39,51.96,58.02,39.08,56.44,45.78,38
2019-12-29 13:53:04:517,gps,30.52056833,114.3989608,19.99975586,3.78758097,2.19000006,1.63082802,10.0142765,6.5,25.20963478,25.063713,55.46992,61.461044,47.140034,41.92237,27.072882,32,43.62,56.34,65,60.46,48.74,46.28,37
2019-12-29 13:53:05:518,gps,30.52058835,114.3989677,20.1395874,3.7620523,2.1500001,2.0181675,10.03442001,6.5999999,35.5373497,20.585379,57.029896,59.159595,35.487663,37.5068,24.561134,31,39.29,51.5,58.84,49.24,50.96,51.12,34
2019-12-29 13:53:06:529,gps,30.52060882,114.3989686,20.38049316,3.72395968,2.61999989,1.26253712,9.9350462,0.2,23.31874275,28.732409,43.16186,57.62035,33.362385,24.834202,29.02826,38,44.72,52.2,54.92,52.49,53.26,48.98,36
2019-12-29 13:53:07:516,gps,30.52062936,114.3989638,20.16699219,3.60218716,2.0999999,1.04139328,9.9350462,337.7999878,17.17454338,31.46906,50.5881,58.298386,34.897045,28.712189,33.55596,30,41.88,53.4,54.76,32.2,51.92,48.36,37
2019-12-29 13:53:08:519,gps,30.52064929,114.3989534,20.41687012,3.46764398,2.6500001,1.82408881,9.9350462,333.8999939,33.85033035,21.299362,54.88683,54.96494,37.95003,39.989113,35.931164,38,37.64,52.36,59.24,52.74,51.54,46.96,38
2019-12-29 13:53:09:516,gps,30.52067522,114.3989463,19.29650879,3.21722531,3.25,1.738994,9.9350462,350.7000122,28.00984383,27.884754,55.674488,48.84423,24.929087,33.495647,37.39375,47,36.5,53.86,55.66,50.84,38.92,49.42,37
2019-12-29 13:53:10:518,gps,30.52074911,114.3989391,20.46130371,3.23428249,5.25,0.9338094,9.9350462,356.1000061,8.40917683,32.338135,55.644386,45.84317,32.390087,34.965748,36.132053,76,41.02,50.62,58.18,56.06,52.2,50.32,39
2019-12-29 13:53:11:522,gps,30.52079807,114.3989207,23.12634277,3.25854325,5.19000006,0.71400279,9.9350462,355.7999878,5.44007683,28.029469,54.846897,42.564095,33.576305,42.210796,30.603691,75,43.98,55.8,56.18,33.72,45.12,43.48,40
2019-12-29 13:53:12:520,gps,30.52084024,114.3989131,24.09753418,3.25681663,4.96000004,1.55415571,9.9350462,357.2999878,15.98757744,29.988815,56.671368,44.434715,34.14805,38.67714,26.363852,71,36.42,51.82,56.12,53.52,51.24,49.66,38
2019-12-29 13:53:13:517,gps,30.52089423,114.398918,22.58972168,2.73181605,5.80000019,1.62265217,9.9350462,2.4000001,14.1431303,26.438993,54.88396,49.462383,25.846807,33.369267,21.393171,83,45.38,54.44,49.84,56.1,45.7,40.32,34
2019-12-29 13:53:14:518,gps,30.52094097,114.3989183,23.43389893,2.8306303,5.3499999,1.35473239,9.9350462,2.5999999,12.4444437,27.179316,49.611675,57.57922,42.29991,39.43477,29.9463,77,37.4,52.28,59.46,55.8,54.74,44.06,39
2019-12-29 13:53:15:521,gps,30.52098483,114.3989245,23.87762451,2.78867865,4.19000006,1.13406348,9.9350462,1,10.76351738,24.165768,60.536366,60.13431,31.572876,33.715984,31.000666,60,42.38,56.9,56.82,55.26,45.22,46.74,33
2019-12-29 13:53:16:528,gps,30.52103053,114.3989288,23.98828125,2.64329791,4.42999983,1.08600187,9.9350462,0.89999998,9.51135254,28.263012,63.05592,54.814323,24.459688,33.601868,46.144535,64,35.86,52.52,59.74,31.64,56.08,46.72,36
2019-12-29 13:53:17:516,gps,30.52106967,114.39893,24.40002441,2.57014894,3.44000006,1.02649891,9.9350462,0,11.24602795,30.456675,51.94686,50.51377,25.385733,33.22138,34.270256,50,37.11,50.14,63,56.06,55.82,48.82,37
2019-12-29 13:53:18:521,gps,30.5211033,114.3989322,24.40765381,2.5,3.38000011,0.91678786,9.9350462,4.9000001,7.96182013,27.748533,53.295956,46.194637,27.641264,30.251928,34.902958,49,33.84,53.92,58.56,36.6,42.96,49.38,37
2019-12-29 13:53:19:526,gps,30.5211354,114.3989285,25.0994873,2.5,3.63000011,0.93813646,9.9350462,355.3999939,8.82604599,36.935734,53.18354,45.037792,30.502642,32.96342,34.98034,52,36.74,56.64,55.46,57,46.78,49.12,40
2019-12-29 13:53:20:521,gps,30.5211695,114.3989284,25.30322266,2.5,3.78999996,1.35764503,9.9350462,355.1000061,16.42775154,32.03028,52.248474,45.1091,33.746326,36.544117,33.79366,55,42.69,56.42,55.64,56.02,44.42,51.42,40
2019-12-29 13:53:21:529,gps,30.52120889,114.3989315,25.00653076,2.5,4.28999996,1.46754897,9.9350462,358.7999878,16.70558929,35.98463,59.05495,54.827866,43.523174,35.509487,42.96461,62,41.18,55.64,58.32,55.06,42.98,49.4,41
2019-12-29 13:53:22:528,gps,30.52125873,114.3989222,26.09887695,2.70834541,4.1500001,0.92455393,9.9350462,354.2000122,9.06955528,29.058584,61.121876,52.738056,45.19207,32.8529,43.598156,60,40.16,58.8,55.2,32.58,40.98,46.36,39
2019-12-29 13:53:23:530,gps,30.52129719,114.3989233,25.71520996,3.07297897,3.71000004,0.91809583,9.9350462,1.39999998,8.82288551,30.182917,61.36066,57.42325,48.36143,35.526882,42.444626,53,37.02,53.12,59.44,54.14,46.92,52.22,40
2019-12-29 13:53:24:526,gps,30.52132829,114.3989227,25.4619751,3.40214467,2.75999999,1.58549678,9.9350462,357,26.6960392,30.931593,60.219135,52.767498,44.82985,40.355434,46.042984,40,41.28,56.96,55.1,53.2,46.2,52.82,42
2019-12-29 13:53:25:521,gps,30.52134634,114.3989134,26.06347656,2.77725196,2.5999999,1.10317719,9.9350462,350.2999878,18.87275696,28.283722,64.610405,48.62182,32.168106,45.45813,37.868816,37,43.72,55.46,49.12,55.16,47.72,39.76,38
2019-12-29 13:53:26:523,gps,30.52136874,114.398912,25.18469238,3.04706478,2.43000007,0.98005104,9.9350462,2.5999999,15.42901993,25.639101,55.688824,54.216644,29.05548,45.974438,44.08627,35,39.74,57.96,50.98,49.82,46.08,39.02,39
2019-12-29 13:53:27:529,gps,30.52139225,114.3989149,25.05505371,3.23524928,2.5999999,0.98270035,9.9350462,359,12.90352631,17.472616,62.6499,54.64935,31.342587,42.977715,45.421227,37,37.22,54.34,57.62,50.52,46.6,38.74,37
2019-12-29 13:53:28:521,gps,30.52141317,114.3989164,24.65991211,3.36150312,1.85000002,0.96896851,9.9350462,0.40000001,15.77166462,19.27556,61.310265,52.130535,33.540684,51.343655,50.939323,27,49.52,50.6,51.58,50.2,57.7,51,40
2019-12-29 13:53:29:518,gps,30.52143155,114.3989198,23.8659668,3.48793006,1.83000004,0.92179173,9.9350462,4,13.1424036,20.249842,60.087887,52.73226,35.771328,47.36531,44.726738,26,46.96,55.46,53.54,48.12,42.28,33.32,39
2019-12-29 13:53:30:531,gps,30.52144981,114.3989221,24.50823975,3.61000276,1.63999999,0.79479557,9.9350462,359.2000122,11.34307003,15.8350725,61.362198,54.419476,30.026423,43.584427,41.621086,24,42.56,56.08,52.76,54.64,45.48,48.28,36
2019-12-29 13:53:31:526,gps,30.52146512,114.3989236,24.22668457,3.65723443,1.29999995,0.89358824,9.9350462,359.6000061,18.89199448,7.1629505,62.839657,53.452297,31.03575,51.186672,43.755196,19,44.48,55.78,49.88,55.46,40.44,37.9,36
2019-12-29 13:53:32:531,gps,30.52147916,114.398925,24.52020264,3.63208055,1.39999998,1.10344911,9.9350462,359.5,25.57356262,11.374314,61.930668,53.717545,30.544714,47.149532,50.615868,20,47.78,50.3,50.32,48.38,40.82,42.26,37
2019-12-29 13:53:33:522,gps,30.52149068,114.3989258,24.07617188,3.45138001,0.92000002,1.38657856,9.9350462,359.6000061,30.2648716,14.555389,57.422123,54.365204,31.803041,42.236935,36.886093,13,47.38,53.52,54.96,44.22,37.36,36.76,36
2019-12-29 13:53:34:519,gps,30.52150064,114.3989267,23.95587158,3.42775726,0.97000003,0.93600214,9.9350462,359.6000061,30.9203968,32.464634,46.47353,54.323784,34.404472,45.54396,39.121338,14,43.8,53.32,58,34.32,47.56,36.6,42
2019-12-29 13:53:35:514,gps,30.52150967,114.3989272,23.85345459,3.20675921,0.81,0.9457801,9.9350462,359.6000061,33.16543961,36.20247,51.98318,61.087624,22.615707,36.452507,39.588547,12,48.22,59.22,44.44,30.08,42.92,37.82,37
2019-12-29 13:53:36:522,gps,30.52151938,114.3989285,24.02270508,3.01504612,1.13999999,1.03585708,9.9350462,359.6000061,35.40408707,18.77936,44.710983,55.965622,34.034817,41.30829,37.636696,16,43.04,56.38,48.64,29.66,41.92,37.67,39
2019-12-29 13:53:37:524,gps,30.52152945,114.3989309,24.23632812,2.66920781,0.97000003,1.0558883,9.9350462,14,31.94178963,31.734293,52.899754,47.963554,38.104263,38.413628,38.44052,14,44.94,55.64,49.6,30.6,40.84,36.48,41
2019-12-29 13:53:38:531,gps,30.52153915,114.3989356,24.62719727,2.5,1.20000005,0.8141253,9.9350462,30.70000076,10.73532963,28.087929,59.39996,58.01695,21.981997,34.619774,43.5965,17,44.32,59.32,62.22,35.18,44.7,36.66,35
2019-12-29 13:53:39:524,gps,30.52155073,114.3989453,23.97503662,2.58238053,1.48000002,1.25876927,9.9350462,31,22.07402229,34.180653,49.42088,54.932087,38.00044,34.750324,47.851925,21,36.89,55.82,57.86,32.38,48.48,41.98,42
2019-12-29 13:53:40:516,gps,30.52155916,114.3989557,23.90582275,2.56886625,1.03999996,1.76309383,9.9350462,31.29999924,30.21640778,30.637367,49.077908,52.17284,29.873562,40.58856,43.54868,15,41.72,50.9,49.62,55.08,50.3,40.62,41
2019-12-29 13:53:41:533,gps,30.52156339,114.3989672,24.0032959,2.5,1.15999997,1.44589078,9.9350462,31.29999924,32.36797333,29.595745,56.3973,57.80355,35.029224,31.419167,39.88147,17,43.02,54.44,50,32.72,47.88,33.6,37
2019-12-29 13:53:42:534,gps,30.52156538,114.3989906,22.36560059,2.5,2.29999995,0.67201191,9.9350462,88.69999695,10.72270966,23.176052,52.670963,54.59125,41.380875,26.267172,34.622696,33,48.3,46.72,51.58,34.52,46.48,38.7,36
2019-12-29 13:53:43:528,gps,30.52156428,114.3990196,20.8649292,2.91103458,2.1500001,1.64195001,9.9350462,88.69999695,34.0921402,25.711489,58.13868,48.678253,34.96393,37.814934,36.30815,31,41.76,50.38,58.02,55.56,48.1,50.68,38
2019-12-29 13:53:44:528,gps,30.52156215,114.3990557,21.69537354,2.92896962,3.6099999,1.72246921,9.9350462,89.30000305,22.92249489,36.498707,55.397022,53.639095,39.060055,38.568058,39.68706,52,44.4,52.98,56.65,61.08,47.56,52.34,41
2019-12-29 13:53:45:531,gps,30.52156028,114.3990989,21.70916748,3.26866198,3.51999998,1.18869674,9.9350462,89,15.94896984,25.383995,55.247936,54.75102,30.077902,39.14926,37.004898,51,35.75,51.62,62.26,54.26,49.96,53.4,37
2019-12-29 13:53:46:526,gps,30.52155918,114.3991442,20.92718506,3.62433982,3.75999999,0.47423622,9.9350462,89.40000153,6.08049679,20.727306,63.29325,53.006332,34.06072,41.46417,31.013607,54,37.84,55.02,66.41,42.82,48.68,40.56,35
2019-12-29 13:53:47:530,gps,30.52155806,114.399189,21.47338867,3.72435737,3.74000001,0.92314678,9.9350462,89.69999695,12.40201378,20.2357,51.904003,47.806587,37.611496,38.60432,35.595547,54,34.88,55.56,69.36,42.86,46.48,43.14,39
2019-12-29 13:53:48:530,gps,30.52155605,114.3992328,21.31842041,4.02234888,3.48000002,1.33794618,10.1389513,90.5,16.79813576,26.26889,61.04926,51.74673,32.011,38.782024,37.76403,50,33.28,53.18,70.82,42.74,46.78,45.16,37
2019-12-29 13:53:49:519,gps,30.52155301,114.3992729,21.49475098,4.39250612,3.25999999,1.98002529,10.37391376,92.69999695,30.20495415,33.186073,65.851425,54.008232,31.548574,30.84254,27.93609,47,34.53,52.98,65.04,45.01,55.2,45.6,34
2019-12-29 13:53:50:524,gps,30.52155009,114.399307,21.06097412,4.77626848,2.61999989,2.16226745,10.45560265,94.09999847,39.53675079,25.882572,60.327267,50.96346,34.871204,38.061882,38.379356,38,38.98,53.7,69.44,48.9,51.4,45,38
2019-12-29 13:53:51:530,gps,30.52154952,114.3993225,21.03179932,4.47261,0.56999999,0.73756355,10.21922207,82.40000153,8.3318119,24.112265,63.92118,49.247295,27.245943,37.486923,30.23205,8,34.15,55.96,63.1,49.59,57.96,47.26,34
2019-12-29 13:53:52:528,gps,30.52155095,114.3993318,21.02825928,4.28569555,1.07000005,0.36769554,10.20121384,81.19999695,8.9310112,28.124954,65.37474,55.225105,34.904964,33.492786,26.383284,15,33.84,57.08,62.1,43.74,54.28,45.86,34
2019-12-29 13:53:53:520,gps,30.52155394,114.3993425,21.17718506,4.06869221,0.92000002,0.8542248,10.0553236,82.30000305,16.5465889,26.275372,66.0662,58.164936,33.603264,41.921333,27.861372,13,30.46,58.36,67.76,44.16,42.54,42.46,34
